#frequency	V(inoise)	V(onoise)
	7.943282e-001	5.049974e-010	1.746376e-007
	8.128305e-001	4.999728e-010	1.729750e-007
	8.317638e-001	4.953827e-010	1.714611e-007
	8.511380e-001	4.912293e-010	1.700969e-007
	8.709636e-001	4.875148e-010	1.688832e-007
	8.912509e-001	4.842414e-010	1.678209e-007
	9.120108e-001	4.814112e-010	1.669109e-007
	9.332543e-001	4.790258e-010	1.661538e-007
	9.549926e-001	4.770870e-010	1.655504e-007
	9.772372e-001	4.755959e-010	1.651012e-007
	1.000000e+000	4.745537e-010	1.648067e-007
	1.023293e+000	4.739611e-010	1.646673e-007
	1.047129e+000	4.738185e-010	1.646833e-007
	1.071519e+000	4.741260e-010	1.648549e-007
	1.096478e+000	4.748834e-010	1.651820e-007
	1.122018e+000	4.760902e-010	1.656646e-007
	1.148154e+000	4.777455e-010	1.663025e-007
	1.174898e+000	4.798481e-010	1.670955e-007
	1.202264e+000	4.823966e-010	1.680431e-007
	1.230269e+000	4.853893e-010	1.691448e-007
	1.258925e+000	4.888245e-010	1.704001e-007
	1.288250e+000	4.926999e-010	1.718084e-007
	1.318257e+000	4.970135e-010	1.733690e-007
	1.348963e+000	5.017629e-010	1.750811e-007
	1.380384e+000	5.069459e-010	1.769440e-007
	1.412538e+000	5.125601e-010	1.789570e-007
	1.445440e+000	5.186032e-010	1.811192e-007
	1.479108e+000	5.250729e-010	1.834301e-007
	1.513561e+000	5.319672e-010	1.858889e-007
	1.548817e+000	5.392841e-010	1.884948e-007
	1.584893e+000	5.470219e-010	1.912475e-007
	1.621810e+000	5.551790e-010	1.941462e-007
	1.659587e+000	5.637541e-010	1.971906e-007
	1.698244e+000	5.727462e-010	2.003803e-007
	1.737801e+000	5.821547e-010	2.037152e-007
	1.778279e+000	5.919790e-010	2.071949e-007
	1.819701e+000	6.022193e-010	2.108195e-007
	1.862087e+000	6.128757e-010	2.145891e-007
	1.905461e+000	6.239491e-010	2.185039e-007
	1.949845e+000	6.354403e-010	2.225642e-007
	1.995262e+000	6.473510e-010	2.267705e-007
	2.041738e+000	6.596829e-010	2.311233e-007
	2.089296e+000	6.724383e-010	2.356233e-007
	2.137962e+000	6.856199e-010	2.402715e-007
	2.187762e+000	6.992306e-010	2.450687e-007
	2.238721e+000	7.132740e-010	2.500162e-007
	2.290868e+000	7.277539e-010	2.551151e-007
	2.344229e+000	7.426746e-010	2.603669e-007
	2.398833e+000	7.580407e-010	2.657730e-007
	2.454709e+000	7.738574e-010	2.713351e-007
	2.511886e+000	7.901300e-010	2.770549e-007
	2.570396e+000	8.068644e-010	2.829343e-007
	2.630268e+000	8.240670e-010	2.889754e-007
	2.691535e+000	8.417443e-010	2.951803e-007
	2.754229e+000	8.599034e-010	3.015512e-007
	2.818383e+000	8.785517e-010	3.080905e-007
	2.884032e+000	8.976971e-010	3.148008e-007
	2.951209e+000	9.173477e-010	3.216846e-007
	3.019952e+000	9.375121e-010	3.287446e-007
	3.090295e+000	9.581993e-010	3.359837e-007
	3.162278e+000	9.794185e-010	3.434049e-007
	3.235937e+000	1.001180e-009	3.510112e-007
	3.311311e+000	1.023493e-009	3.588057e-007
	3.388442e+000	1.046368e-009	3.667918e-007
	3.467369e+000	1.069817e-009	3.749728e-007
	3.548134e+000	1.093850e-009	3.833522e-007
	3.630781e+000	1.118480e-009	3.919336e-007
	3.715352e+000	1.143717e-009	4.007206e-007
	3.801894e+000	1.169575e-009	4.097171e-007
	3.890451e+000	1.196067e-009	4.189268e-007
	3.981072e+000	1.223205e-009	4.283538e-007
	4.073803e+000	1.251003e-009	4.380022e-007
	4.168694e+000	1.279475e-009	4.478760e-007
	4.265795e+000	1.308636e-009	4.579795e-007
	4.365158e+000	1.338500e-009	4.683170e-007
	4.466836e+000	1.369083e-009	4.788928e-007
	4.570882e+000	1.400400e-009	4.897117e-007
	4.677351e+000	1.432467e-009	5.007779e-007
	4.786301e+000	1.465301e-009	5.120963e-007
	4.897788e+000	1.498918e-009	5.236714e-007
	5.011872e+000	1.533336e-009	5.355081e-007
	5.128614e+000	1.568574e-009	5.476113e-007
	5.248075e+000	1.604648e-009	5.599858e-007
	5.370318e+000	1.641579e-009	5.726365e-007
	5.495409e+000	1.679384e-009	5.855686e-007
	5.623413e+000	1.718085e-009	5.987870e-007
	5.754399e+000	1.757701e-009	6.122970e-007
	5.888437e+000	1.798252e-009	6.261036e-007
	6.025596e+000	1.839761e-009	6.402120e-007
	6.165950e+000	1.882249e-009	6.546275e-007
	6.309573e+000	1.925737e-009	6.693551e-007
	6.456542e+000	1.970250e-009	6.844004e-007
	6.606934e+000	2.015810e-009	6.997684e-007
	6.760830e+000	2.062442e-009	7.154644e-007
	6.918310e+000	2.110170e-009	7.314937e-007
	7.079458e+000	2.159019e-009	7.478614e-007
	7.244360e+000	2.209014e-009	7.645728e-007
	7.413102e+000	2.260183e-009	7.816330e-007
	7.585776e+000	2.312553e-009	7.990471e-007
	7.762471e+000	2.366150e-009	8.168200e-007
	7.943282e+000	2.421003e-009	8.349568e-007
	8.128305e+000	2.477142e-009	8.534622e-007
	8.317638e+000	2.534595e-009	8.723410e-007
	8.511380e+000	2.593393e-009	8.915979e-007
	8.709636e+000	2.653568e-009	9.112372e-007
	8.912509e+000	2.715152e-009	9.312632e-007
	9.120108e+000	2.778175e-009	9.516801e-007
	9.332543e+000	2.842673e-009	9.724918e-007
	9.549926e+000	2.908680e-009	9.937019e-007
	9.772372e+000	2.976229e-009	1.015314e-006
	1.000000e+001	3.045357e-009	1.037331e-006
	1.023293e+001	3.116101e-009	1.059756e-006
	1.047129e+001	3.188498e-009	1.082591e-006
	1.071519e+001	3.262586e-009	1.105839e-006
	1.096478e+001	3.338405e-009	1.129502e-006
	1.122018e+001	3.415995e-009	1.153580e-006
	1.148154e+001	3.495396e-009	1.178076e-006
	1.174898e+001	3.576652e-009	1.202988e-006
	1.202264e+001	3.659804e-009	1.228318e-006
	1.230269e+001	3.744898e-009	1.254064e-006
	1.258925e+001	3.831978e-009	1.280226e-006
	1.288250e+001	3.921090e-009	1.306801e-006
	1.318257e+001	4.012282e-009	1.333788e-006
	1.348963e+001	4.105602e-009	1.361182e-006
	1.380384e+001	4.201099e-009	1.388981e-006
	1.412538e+001	4.298824e-009	1.417179e-006
	1.445440e+001	4.398829e-009	1.445771e-006
	1.479108e+001	4.501167e-009	1.474751e-006
	1.513561e+001	4.605892e-009	1.504111e-006
	1.548817e+001	4.713060e-009	1.533843e-006
	1.584893e+001	4.822727e-009	1.563939e-006
	1.621810e+001	4.934952e-009	1.594386e-006
	1.659587e+001	5.049794e-009	1.625175e-006
	1.698244e+001	5.167315e-009	1.656292e-006
	1.737801e+001	5.287576e-009	1.687725e-006
	1.778279e+001	5.410641e-009	1.719458e-006
	1.819701e+001	5.536576e-009	1.751475e-006
	1.862087e+001	5.665447e-009	1.783760e-006
	1.905461e+001	5.797323e-009	1.816292e-006
	1.949845e+001	5.932273e-009	1.849054e-006
	1.995262e+001	6.070370e-009	1.882022e-006
	2.041738e+001	6.211686e-009	1.915176e-006
	2.089296e+001	6.356297e-009	1.948490e-006
	2.137962e+001	6.504279e-009	1.981940e-006
	2.187762e+001	6.655711e-009	2.015499e-006
	2.238721e+001	6.810673e-009	2.049138e-006
	2.290868e+001	6.969247e-009	2.082830e-006
	2.344229e+001	7.131518e-009	2.116542e-006
	2.398833e+001	7.297572e-009	2.150244e-006
	2.454709e+001	7.467497e-009	2.183901e-006
	2.511886e+001	7.641383e-009	2.217479e-006
	2.570396e+001	7.819321e-009	2.250943e-006
	2.630268e+001	8.001408e-009	2.284257e-006
	2.691535e+001	8.187739e-009	2.317382e-006
	2.754229e+001	8.378414e-009	2.350280e-006
	2.818383e+001	8.573533e-009	2.382911e-006
	2.884032e+001	8.773201e-009	2.415235e-006
	2.951209e+001	8.977523e-009	2.447212e-006
	3.019952e+001	9.186608e-009	2.478800e-006
	3.090295e+001	9.400567e-009	2.509958e-006
	3.162278e+001	9.619512e-009	2.540643e-006
	3.235937e+001	9.843562e-009	2.570814e-006
	3.311311e+001	1.007284e-008	2.600429e-006
	3.388442e+001	1.030745e-008	2.629445e-006
	3.467369e+001	1.054754e-008	2.657823e-006
	3.548134e+001	1.079322e-008	2.685521e-006
	3.630781e+001	1.104464e-008	2.712499e-006
	3.715352e+001	1.130191e-008	2.738718e-006
	3.801894e+001	1.156518e-008	2.764140e-006
	3.890451e+001	1.183459e-008	2.788729e-006
	3.981072e+001	1.211028e-008	2.812449e-006
	4.073803e+001	1.239240e-008	2.835267e-006
	4.168694e+001	1.268110e-008	2.857151e-006
	4.265795e+001	1.297652e-008	2.878071e-006
	4.365158e+001	1.327884e-008	2.897999e-006
	4.466836e+001	1.358821e-008	2.916909e-006
	4.570882e+001	1.390479e-008	2.934780e-006
	4.677351e+001	1.422875e-008	2.951589e-006
	4.786301e+001	1.456027e-008	2.967319e-006
	4.897788e+001	1.489952e-008	2.981955e-006
	5.011872e+001	1.524669e-008	2.995483e-006
	5.128614e+001	1.560195e-008	3.007895e-006
	5.248075e+001	1.596550e-008	3.019183e-006
	5.370318e+001	1.633753e-008	3.029343e-006
	5.495409e+001	1.671824e-008	3.038374e-006
	5.623413e+001	1.710783e-008	3.046279e-006
	5.754399e+001	1.750651e-008	3.053062e-006
	5.888437e+001	1.791450e-008	3.058730e-006
	6.025596e+001	1.833200e-008	3.063295e-006
	6.165950e+001	1.875925e-008	3.066768e-006
	6.309573e+001	1.919647e-008	3.069167e-006
	6.456542e+001	1.964390e-008	3.070510e-006
	6.606934e+001	2.010177e-008	3.070816e-006
	6.760830e+001	2.057033e-008	3.070110e-006
	6.918310e+001	2.104983e-008	3.068417e-006
	7.079458e+001	2.154053e-008	3.065763e-006
	7.244360e+001	2.204269e-008	3.062178e-006
	7.413102e+001	2.255658e-008	3.057693e-006
	7.585776e+001	2.308247e-008	3.052339e-006
	7.762471e+001	2.362064e-008	3.046149e-006
	7.943282e+001	2.417140e-008	3.039159e-006
	8.128305e+001	2.473502e-008	3.031404e-006
	8.317638e+001	2.531181e-008	3.022919e-006
	8.511380e+001	2.590209e-008	3.013741e-006
	8.709636e+001	2.650617e-008	3.003908e-006
	8.912509e+001	2.712438e-008	2.993455e-006
	9.120108e+001	2.775704e-008	2.982421e-006
	9.332543e+001	2.840451e-008	2.970842e-006
	9.549926e+001	2.906712e-008	2.958755e-006
	9.772372e+001	2.974524e-008	2.946195e-006
	1.000000e+002	3.043923e-008	2.933197e-006
